"MovieID"	"Title"	"Genres"	"Year"	"No.Reviews"	"Avg.Rating"
3015	"Coma (1978)"	"Thriller"	1978	144	3.375
3016	"Creepshow (1982)"	"Horror"	1982	447	3.15883668903803
3017	"Creepshow 2 (1987)"	"Horror"	1987	104	2.52884615384615
3018	"Re-Animator (1985)"	"Horror"	1985	248	3.4758064516129
3019	"Drugstore Cowboy (1989)"	"Crime|Drama"	1989	416	3.92067307692308
3020	"Falling Down (1993)"	"Action|Drama"	1993	524	3.45229007633588
3021	"Funhouse, The (1981)"	"Horror"	1981	36	2.86111111111111
3022	"General, The (1927)"	"Comedy"	1927	206	4.36893203883495
3023	"My Best Girl (1927)"	"Comedy|Romance"	1927	0	0
3024	"Piranha (1978)"	"Horror|Sci-Fi"	1978	161	2.34782608695652
3025	"Rough Night in Jericho (1967)"	"Western"	1967	14	3.28571428571429
3026	"Slaughterhouse (1987)"	"Horror"	1987	8	1.5
3027	"Slaughterhouse 2 (1988)"	"Horror"	1988	7	1.14285714285714
3028	"Taming of the Shrew, The (1967)"	"Comedy"	1967	139	3.76258992805755
3029	"Nighthawks (1981)"	"Action|Drama"	1981	190	3.27368421052632
3030	"Yojimbo (1961)"	"Comedy|Drama|Western"	1961	215	4.4046511627907
3031	"Repossessed (1990)"	"Comedy"	1990	53	2.15094339622642
3032	"Omega Man, The (1971)"	"Sci-Fi"	1971	224	3.54017857142857
3033	"Spaceballs (1987)"	"Comedy|Sci-Fi"	1987	899	3.28364849833148
3034	"Robin Hood (1973)"	"Animation|Children's"	1973	343	3.74344023323615
3035	"Mister Roberts (1955)"	"Comedy|Drama|War"	1955	421	4.14964370546318
3036	"Quest for Fire (1981)"	"Adventure"	1981	174	3.22988505747126
3037	"Little Big Man (1970)"	"Comedy|Drama|Western"	1970	591	4.04399323181049
3038	"Face in the Crowd, A (1957)"	"Drama"	1957	74	4.2027027027027
3039	"Trading Places (1983)"	"Comedy"	1983	839	3.82836710369487
3040	"Meatballs (1979)"	"Comedy"	1979	315	3.31111111111111
3041	"Meatballs Part II (1984)"	"Comedy"	1984	73	1.6986301369863
3042	"Meatballs III (1987)"	"Comedy"	1987	65	1.55384615384615
3043	"Meatballs 4 (1992)"	"Comedy"	1992	40	1.725
3044	"Dead Again (1991)"	"Mystery|Romance|Thriller"	1991	583	3.85591766723842
3045	"Peter's Friends (1992)"	"Comedy|Drama"	1992	118	3.09322033898305
3046	"Incredibly True Adventure of Two Girls in Love, The (1995)"	"Comedy|Romance"	1995	85	3.49411764705882
3047	"Experience Preferred... But Not Essential (1982)"	"Drama"	1982	18	3.55555555555556
3048	"Under the Rainbow (1981)"	"Comedy"	1981	71	2.35211267605634
3049	"How I Won the War (1967)"	"Comedy|War"	1967	37	3.24324324324324
3050	"Light It Up (1999)"	"Drama"	1999	16	3.125
3051	"Anywhere But Here (1999)"	"Drama"	1999	161	2.95031055900621
3052	"Dogma (1999)"	"Comedy"	1999	989	3.71284125379171
3053	"Messenger: The Story of Joan of Arc, The (1999)"	"Drama|War"	1999	341	3.01759530791789
3054	"Pokémon: The First Movie (1998)"	"Animation|Children's"	1998	136	1.97794117647059
3055	"Felicia's Journey (1999)"	"Thriller"	1999	82	3.39024390243902
3056	"Oxygen (1999)"	"Thriller"	1999	6	3.66666666666667
3057	"Where's Marlowe? (1999)"	"Comedy"	1999	2	4
3058	"Ape, The (1940)"	"Horror|Sci-Fi"	1940	12	2.16666666666667
3059	"British Intelligence (1940)"	"Drama"	1940	0	0
3060	"Commitments, The (1991)"	"Comedy|Drama"	1991	558	3.83154121863799
3061	"Holiday Inn (1942)"	"Comedy|Musical"	1942	275	3.88
3062	"Longest Day, The (1962)"	"Action|Drama|War"	1962	352	3.97159090909091
3063	"Poison Ivy (1992)"	"Thriller"	1992	139	2.71942446043165
3064	"Poison Ivy: New Seduction (1997)"	"Thriller"	1997	60	2.5
3065	"Ten Benny (1997)"	"Drama"	1997	1	4
3066	"Tora! Tora! Tora! (1970)"	"War"	1970	194	3.70103092783505
3067	"Women on the Verge of a Nervous Breakdown (1988)"	"Comedy|Drama"	1988	353	3.89235127478754
3068	"Verdict, The (1982)"	"Drama"	1982	379	3.86543535620053
3069	"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)"	"Drama"	1972	55	3.81818181818182
3070	"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)"	"Adventure|Comedy|Sci-Fi"	1984	611	3.38788870703764
3071	"Stand and Deliver (1987)"	"Drama"	1987	327	3.76452599388379
3072	"Moonstruck (1987)"	"Comedy"	1987	982	3.78716904276986
3073	"Sandpiper, The (1965)"	"Drama|Romance"	1965	33	3.24242424242424
3074	"Jeremiah Johnson (1972)"	"Western"	1972	222	3.78828828828829
3075	"Repulsion (1965)"	"Thriller"	1965	69	3.98550724637681
3076	"Irma la Douce (1963)"	"Comedy"	1963	93	3.70967741935484
3077	"42 Up (1998)"	"Documentary"	1998	88	4.22727272727273
3078	"Liberty Heights (1999)"	"Drama"	1999	155	3.65161290322581
3079	"Mansfield Park (1999)"	"Drama"	1999	145	3.88275862068966
3080	"Goodbye, 20th Century (Zbogum na dvadesetiot vek) (1998)"	"Drama|Sci-Fi"	1998	0	0
3081	"Sleepy Hollow (1999)"	"Horror|Romance"	1999	1066	3.51688555347092
3082	"World Is Not Enough, The (1999)"	"Action|Thriller"	1999	862	3.37935034802784
3083	"All About My Mother (Todo Sobre Mi Madre) (1999)"	"Comedy|Drama"	1999	394	4.08629441624366
3084	"Home Page (1999)"	"Documentary"	1999	2	3.5
3085	"Living Dead Girl, The (La Morte Vivante) (1982)"	"Horror"	1982	2	2.5
3086	"March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934)"	"Comedy"	1934	81	3.58024691358025
3087	"Scrooged (1988)"	"Comedy"	1988	516	3.47868217054264
3088	"Harvey (1950)"	"Comedy"	1950	356	4.08988764044944
3089	"Bicycle Thief, The (Ladri di biciclette) (1948)"	"Drama"	1948	252	4.35714285714286
3090	"Matewan (1987)"	"Drama"	1987	177	4.14124293785311
3091	"Kagemusha (1980)"	"Drama|War"	1980	141	4.28368794326241
3092	"Chushingura (1962)"	"Drama"	1962	20	4
3093	"McCabe & Mrs. Miller (1971)"	"Drama|Western"	1971	208	3.69711538461538
3094	"Maurice (1987)"	"Drama|Romance"	1987	101	3.85148514851485
3095	"Grapes of Wrath, The (1940)"	"Drama"	1940	521	4.13435700575816
3096	"My Man Godfrey (1957)"	"Comedy"	1957	93	3.95698924731183
3097	"Shop Around the Corner, The (1940)"	"Comedy|Romance"	1940	206	4.03883495145631
3098	"Natural, The (1984)"	"Drama"	1984	548	3.83211678832117
3099	"Shampoo (1975)"	"Comedy|Romance"	1975	273	3.23809523809524
3100	"River Runs Through It, A (1992)"	"Drama"	1992	623	3.75601926163724
3101	"Fatal Attraction (1987)"	"Thriller"	1987	802	3.66957605985037
3102	"Jagged Edge (1985)"	"Thriller"	1985	244	3.64344262295082
3103	"Stanley & Iris (1990)"	"Drama|Romance"	1990	68	3.05882352941176
3104	"Midnight Run (1988)"	"Action|Adventure|Comedy|Crime"	1988	765	3.8562091503268
3105	"Awakenings (1990)"	"Drama"	1990	680	3.78088235294118
3106	"Come See the Paradise (1990)"	"Drama|Romance"	1990	25	3.24
3107	"Backdraft (1991)"	"Action|Drama"	1991	869	3.44073647871116
3108	"Fisher King, The (1991)"	"Comedy|Drama|Romance"	1991	945	3.62645502645503
3109	"River, The (1984)"	"Drama"	1984	64	3.21875
3110	"Country (1984)"	"Drama"	1984	33	3.39393939393939
3111	"Places in the Heart (1984)"	"Drama"	1984	213	3.69953051643192
3112	"'Night Mother (1986)"	"Drama"	1986	70	3.37142857142857
3113	"End of Days (1999)"	"Action|Thriller"	1999	564	2.62943262411348
3114	"Toy Story 2 (1999)"	"Animation|Children's|Comedy"	1999	1585	4.21892744479495
3115	"Flawless (1999)"	"Drama"	1999	110	3.16363636363636
3116	"Miss Julie (1999)"	"Drama"	1999	11	2.72727272727273
3117	"Ride with the Devil (1999)"	"Drama|Romance|War"	1999	73	3.3013698630137
3118	"Tumbleweeds (1999)"	"Drama"	1999	66	3.53030303030303
3119	"Bay of Blood (Reazione a catena) (1971)"	"Horror"	1971	3	1.66666666666667
3120	"Distinguished Gentleman, The (1992)"	"Comedy"	1992	130	3.01538461538462
3121	"Hitch-Hiker, The (1953)"	"Film-Noir"	1953	18	3.55555555555556
3122	"Santa Fe Trail (1940)"	"Drama|Romance|Western"	1940	29	3.37931034482759
3123	"Spring Fever USA (a.k.a. Lauderdale) (1989)"	"Comedy"	1989	3	1
3124	"Agnes Browne (1999)"	"Comedy|Drama"	1999	34	3.32352941176471
3125	"End of the Affair, The (1999)"	"Drama"	1999	200	3.515
3126	"End of the Affair, The (1955)"	"Drama"	1955	3	4
3127	"Holy Smoke (1999)"	"Drama"	1999	56	3.23214285714286
3128	"Map of the World, A (1999)"	"Drama"	1999	51	3.45098039215686
3129	"Sweet and Lowdown (1999)"	"Comedy|Drama"	1999	288	3.70138888888889
3130	"Bonfire of the Vanities (1990)"	"Comedy"	1990	118	2.3728813559322
3131	"Broadway Damage (1997)"	"Comedy"	1997	2	3.5
3132	"Daddy Long Legs (1919)"	"Comedy"	1919	38	3.63157894736842
3133	"Go West (1925)"	"Comedy"	1925	42	3.71428571428571
3134	"Grand Illusion (Grande illusion, La) (1937)"	"Drama|War"	1937	165	4.33939393939394
3135	"Great Santini, The (1979)"	"Drama"	1979	195	3.94871794871795
3136	"James Dean Story, The (1957)"	"Documentary"	1957	3	3
3137	"Sea Wolves, The (1980)"	"Action|War"	1980	16	3.8125
3138	"Stealing Home (1988)"	"Drama"	1988	66	3.1969696969697
3139	"Tarzan the Fearless (1933)"	"Action|Adventure"	1933	17	3.17647058823529
3140	"Three Ages, The (1923)"	"Comedy"	1923	9	3.44444444444444
3141	"Two Jakes, The (1990)"	"Drama"	1990	62	3.04838709677419
3142	"U2: Rattle and Hum (1988)"	"Documentary|Musical"	1988	130	3.38461538461538
3143	"Hell in the Pacific (1968)"	"Drama|War"	1968	33	3.6969696969697
3144	"Glass Bottom Boat, The (1966)"	"Comedy|Romance"	1966	49	3.26530612244898
3145	"Cradle Will Rock, The (1999)"	"Drama"	1999	259	3.35907335907336
3146	"Deuce Bigalow: Male Gigolo (1999)"	"Comedy"	1999	308	2.76298701298701
3147	"Green Mile, The (1999)"	"Drama|Thriller"	1999	1222	4.15466448445172
3148	"Cider House Rules, The (1999)"	"Drama"	1999	711	3.9521800281294
3149	"Diamonds (1999)"	"Mystery"	1999	9	2.44444444444444
3150	"War Zone, The (1999)"	"Drama"	1999	60	3.68333333333333
3151	"Bat Whispers, The (1930)"	"Crime|Drama|Mystery"	1930	1	2
3152	"Last Picture Show, The (1971)"	"Drama"	1971	354	3.97175141242938
3153	"7th Voyage of Sinbad, The (1958)"	"Action|Adventure|Fantasy"	1958	258	3.61627906976744
3154	"Blood on the Sun (1945)"	"Drama|War"	1945	8	3.5
3155	"Anna and the King (1999)"	"Drama|Romance"	1999	333	3.41441441441441
3156	"Bicentennial Man (1999)"	"Comedy|Drama|Sci-Fi"	1999	383	2.90600522193211
3157	"Stuart Little (1999)"	"Children's|Comedy"	1999	520	3.15
3158	"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)"	"Drama"	1999	44	3.63636363636364
3159	"Fantasia 2000 (1999)"	"Animation|Children's|Musical"	1999	453	3.80573951434879
3160	"Magnolia (1999)"	"Drama"	1999	1113	3.89398023360288
3161	"Onegin (1999)"	"Drama"	1999	19	3.47368421052632
3162	"Simpatico (1999)"	"Comedy|Drama"	1999	21	2.47619047619048
3163	"Topsy-Turvy (1999)"	"Drama"	1999	304	3.70394736842105
3164	"Alley Cats, The (1968)"	"Drama"	1968	1	4
3165	"Boiling Point (1993)"	"Action|Drama"	1993	61	2.62295081967213
3166	"Brenda Starr (1989)"	"Adventure"	1989	6	1.16666666666667
3167	"Carnal Knowledge (1971)"	"Drama"	1971	166	3.63253012048193
3168	"Easy Rider (1969)"	"Adventure|Drama"	1969	485	3.77113402061856
3169	"Falcon and the Snowman, The (1984)"	"Drama"	1984	253	3.51383399209486
3170	"Hi-Yo Silver (1940)"	"Western"	1940	0	0
3171	"Room at the Top (1959)"	"Drama"	1959	25	3.92
3172	"Ulysses (Ulisse) (1954)"	"Adventure"	1954	1	5
3173	"Any Given Sunday (1999)"	"Drama"	1999	483	3.12629399585921
3174	"Man on the Moon (1999)"	"Comedy|Drama"	1999	874	3.48512585812357
3175	"Galaxy Quest (1999)"	"Adventure|Comedy|Sci-Fi"	1999	1728	3.77141203703704
3176	"Talented Mr. Ripley, The (1999)"	"Drama|Mystery|Thriller"	1999	1331	3.50338091660406
3177	"Next Friday (1999)"	"Comedy"	1999	168	2.60119047619048
3178	"Hurricane, The (1999)"	"Drama"	1999	509	3.84872298624754
3179	"Angela's Ashes (1999)"	"Drama"	1999	225	3.41333333333333
3180	"Play it to the Bone (1999)"	"Comedy|Drama"	1999	70	2.2
3181	"Titus (1999)"	"Drama"	1999	163	3.71165644171779
3182	"Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999)"	"Documentary"	1999	124	3.95967741935484
3183	"Third Miracle, The (1999)"	"Drama"	1999	45	3.62222222222222
3184	"Montana (1998)"	"Action|Comedy|Crime|Drama"	1998	5	3
3185	"Snow Falling on Cedars (1999)"	"Drama"	1999	398	3.41206030150754
3186	"Girl, Interrupted (1999)"	"Drama"	1999	431	3.47795823665893
3187	"Trans (1998)"	"Drama"	1998	3	3
3188	"Life and Times of Hank Greenberg, The (1998)"	"Documentary"	1998	54	3.7037037037037
3189	"My Dog Skip (1999)"	"Comedy"	1999	300	3.64333333333333
3190	"Supernova (2000)"	"Adventure|Sci-Fi"	2000	161	2.14906832298137
3191	"Quarry, The (1998)"	"Drama"	1998	0	0
3192	"Terrorist, The (Malli) (1998)"	"Drama"	1998	24	4.08333333333333
3193	"Creature (1999)"	"Documentary"	1999	0	0
3194	"Way We Were, The (1973)"	"Drama"	1973	220	3.30454545454545
3195	"Tess of the Storm Country (1922)"	"Drama"	1922	0	0
3196	"Stalag 17 (1953)"	"Drama|War"	1953	394	4.22842639593909
3197	"Presidio, The (1988)"	"Action"	1988	251	3.30278884462151
3198	"Papillon (1973)"	"Drama"	1973	325	4.07384615384615
3199	"Pal Joey (1957)"	"Comedy|Musical|Romance"	1957	72	3.34722222222222
3200	"Last Detail, The (1973)"	"Comedy|Drama"	1973	172	3.84883720930233
3201	"Five Easy Pieces (1970)"	"Drama"	1970	359	3.95264623955432
3202	"Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971)"	"Drama"	1971	1	1
3203	"Dead Calm (1989)"	"Thriller"	1989	497	3.67806841046278
3204	"Boys from Brazil, The (1978)"	"Thriller"	1978	204	3.66176470588235
3205	"Black Sunday (La Maschera Del Demonio) (1960)"	"Horror"	1960	4	2.25
3206	"Against All Odds (1984)"	"Romance"	1984	133	3.24812030075188
3207	"Snows of Kilimanjaro, The (1952)"	"Adventure"	1952	5	3.2
3208	"Loaded Weapon 1 (1993)"	"Action|Comedy"	1993	264	2.76136363636364
3209	"Loves of Carmen, The (1948)"	"Drama"	1948	1	1
3210	"Fast Times at Ridgemont High (1982)"	"Comedy"	1982	886	3.83747178329571
3211	"Cry in the Dark, A (1988)"	"Drama"	1988	66	3.51515151515152
3212	"Born to Win (1971)"	"Drama"	1971	2	2.5
3213	"Batman: Mask of the Phantasm (1993)"	"Animation|Children's"	1993	232	3.56034482758621
3214	"American Flyers (1985)"	"Drama"	1985	97	3.3298969072165
3215	"Voyage of the Damned (1976)"	"Drama"	1976	11	3.18181818181818
3216	"Vampyros Lesbos (Las Vampiras) (1970)"	"Horror"	1970	3	3.33333333333333
3217	"Star Is Born, A (1937)"	"Drama"	1937	91	3.35164835164835
3218	"Poison (1991)"	"Drama"	1991	32	3.1875
3219	"Pacific Heights (1990)"	"Thriller"	1990	447	3.25503355704698
3220	"Night Tide (1961)"	"Drama"	1961	1	2
3221	"Draughtsman's Contract, The (1982)"	"Drama"	1982	29	3.41379310344828
3222	"Carmen (1984)"	"Drama"	1984	30	4.16666666666667
3223	"Zed & Two Noughts, A (1985)"	"Drama"	1985	29	3.41379310344828
3224	"Woman in the Dunes (Suna no onna) (1964)"	"Drama"	1964	77	4.05194805194805
3225	"Down to You (2000)"	"Comedy|Romance"	2000	122	2.68852459016393
3226	"Hellhounds on My Trail (1999)"	"Documentary"	1999	0	0
3227	"Not Love, Just Frenzy (Más que amor, frenesí) (1996)"	"Comedy|Drama|Thriller"	1996	0	0
3228	"Wirey Spindell (1999)"	"Comedy"	1999	2	1
3229	"Another Man's Poison (1952)"	"Crime|Drama"	1952	1	4
3230	"Odessa File, The (1974)"	"Thriller"	1974	78	3.66666666666667
3231	"Saphead, The (1920)"	"Comedy"	1920	0	0
3232	"Seven Chances (1925)"	"Comedy"	1925	5	4
3233	"Smashing Time (1967)"	"Comedy"	1967	2	5
3234	"Train Ride to Hollywood (1978)"	"Comedy"	1978	0	0
3235	"Where the Buffalo Roam (1980)"	"Comedy"	1980	71	3
3236	"Zachariah (1971)"	"Western"	1971	2	3.5
3237	"Kestrel's Eye (Falkens öga) (1998)"	"Documentary"	1998	1	1
3238	"Eye of the Beholder (1999)"	"Thriller"	1999	267	2.13483146067416
3239	"Isn't She Great? (2000)"	"Comedy"	2000	37	2.37837837837838
3240	"Big Tease, The (1999)"	"Comedy"	1999	33	3.27272727272727
3241	"Cup, The (Phörpa) (1999)"	"Comedy"	1999	57	3.66666666666667
3242	"Santitos (1997)"	"Comedy"	1997	3	3.66666666666667
3243	"Encino Man (1992)"	"Comedy"	1992	293	2.50170648464164
3244	"Goodbye Girl, The (1977)"	"Comedy|Romance"	1977	322	3.69565217391304
3245	"I Am Cuba (Soy Cuba/Ya Kuba) (1964)"	"Drama"	1964	5	4.8
3246	"Malcolm X (1992)"	"Drama"	1992	475	3.90315789473684
3247	"Sister Act (1992)"	"Comedy|Crime"	1992	666	3.16816816816817
3248	"Sister Act 2: Back in the Habit (1993)"	"Comedy"	1993	202	2.53960396039604
3249	"Hand That Rocks the Cradle, The (1992)"	"Thriller"	1992	340	3.13529411764706
3250	"Alive (1993)"	"Drama"	1993	366	3.40163934426229
3251	"Agnes of God (1985)"	"Drama|Mystery"	1985	276	3.3804347826087
3252	"Scent of a Woman (1992)"	"Drama"	1992	555	3.71351351351351
3253	"Wayne's World (1992)"	"Comedy"	1992	1120	3.60089285714286
3254	"Wayne's World 2 (1993)"	"Comedy"	1993	433	2.88452655889146
3255	"League of Their Own, A (1992)"	"Comedy|Drama"	1992	1099	3.67970882620564
3256	"Patriot Games (1992)"	"Action|Thriller"	1992	1052	3.75
3257	"Bodyguard, The (1992)"	"Action|Drama|Romance|Thriller"	1992	626	2.8594249201278
3258	"Death Becomes Her (1992)"	"Comedy"	1992	339	2.75221238938053
3259	"Far and Away (1992)"	"Drama|Romance"	1992	403	3.3697270471464
3260	"Howards End (1992)"	"Drama"	1992	480	3.72916666666667
3261	"Singles (1992)"	"Comedy|Drama|Romance"	1992	429	3.48251748251748
3262	"Twin Peaks: Fire Walk with Me (1992)"	"Drama|Mystery"	1992	163	2.96932515337423
3263	"White Men Can't Jump (1992)"	"Comedy"	1992	667	3.18890554722639
3264	"Buffy the Vampire Slayer (1992)"	"Comedy|Horror"	1992	512	3.091796875
3265	"Hard-Boiled (Lashou shentan) (1992)"	"Action|Crime"	1992	327	4.13761467889908
3266	"Man Bites Dog (C'est arrivé près de chez vous) (1992)"	"Action|Comedy|Crime|Drama"	1992	154	3.65584415584416
3267	"Mariachi, El (1992)"	"Action|Thriller"	1992	483	3.68737060041408
3268	"Stop! Or My Mom Will Shoot (1992)"	"Action|Comedy"	1992	179	1.78212290502793
3269	"Forever Young (1992)"	"Adventure|Romance|Sci-Fi"	1992	477	3.20335429769392
3270	"Cutting Edge, The (1992)"	"Drama"	1992	200	3.285
3271	"Of Mice and Men (1992)"	"Drama"	1992	328	3.84756097560976
3272	"Bad Lieutenant (1992)"	"Crime|Drama"	1992	171	3.2046783625731
3273	"Scream 3 (2000)"	"Horror|Mystery|Thriller"	2000	577	2.73310225303293
3274	"Single White Female (1992)"	"Action"	1992	438	3.10730593607306
3275	"Boondock Saints, The (1999)"	"Action|Comedy"	1999	92	3.6195652173913
3276	"Gun Shy (2000)"	"Comedy"	2000	46	2.65217391304348
3277	"Beloved/Friend (Amigo/Amado) (1999)"	"Drama"	1999	1	4
3278	"Gendernauts (1999)"	"Documentary"	1999	0	0
3279	"Knockout (1999)"	"Action|Adventure"	1999	0	0
3280	"Baby, The (1973)"	"Horror"	1973	1	5
3281	"Brandon Teena Story, The (1998)"	"Documentary"	1998	49	4.04081632653061
3282	"Different for Girls (1996)"	"Comedy"	1996	10	3.7
3283	"Minnie and Moskowitz (1971)"	"Action"	1971	15	3.46666666666667
3284	"They Might Be Giants (1971)"	"Comedy|Romance"	1971	45	3.73333333333333
3285	"Beach, The (2000)"	"Adventure|Drama"	2000	423	2.70212765957447
3286	"Snow Day (2000)"	"Comedy"	2000	122	2.21311475409836
3287	"Tigger Movie, The (2000)"	"Animation|Children's"	2000	129	2.72868217054264
3288	"Cotton Mary (1999)"	"Drama"	1999	4	3
3289	"Not One Less (Yi ge dou bu neng shao) (1999)"	"Drama"	1999	52	3.76923076923077
3290	"Soft Toilet Seats (1999)"	"Comedy"	1999	1	3
3291	"Trois (2000)"	"Thriller"	2000	1	2
3292	"Big Combo, The (1955)"	"Film-Noir"	1955	6	3.83333333333333
3293	"Conceiving Ada (1997)"	"Drama|Sci-Fi"	1997	5	3.4
3294	"Eaten Alive (1976)"	"Horror"	1976	2	2.5
3295	"Raining Stones (1993)"	"Drama"	1993	2	3.5
3296	"To Sir with Love (1967)"	"Drama"	1967	203	3.79310344827586
3297	"With Byrd at the South Pole (1930)"	"Documentary"	1930	1	2
3298	"Boiler Room (2000)"	"Drama"	2000	590	3.45932203389831
3299	"Hanging Up (2000)"	"Comedy|Drama"	2000	176	2.29545454545455
3300	"Pitch Black (2000)"	"Action|Sci-Fi"	2000	542	3.30073800738007
3301	"Whole Nine Yards, The (2000)"	"Comedy|Crime"	2000	602	3.37873754152824
3302	"Beautiful People (1999)"	"Comedy"	1999	53	3.33962264150943
3303	"Black Tar Heroin: The Dark End of the Street (1999)"	"Documentary"	1999	6	3.5
3304	"Blue Collar (1978)"	"Crime|Drama"	1978	56	3.57142857142857
3305	"Bluebeard (1944)"	"Film-Noir|Horror"	1944	2	4
3306	"Circus, The (1928)"	"Comedy"	1928	24	3.95833333333333
3307	"City Lights (1931)"	"Comedy|Drama|Romance"	1931	271	4.38745387453875
3308	"Flamingo Kid, The (1984)"	"Comedy|Drama"	1984	294	3.19727891156463
3309	"Dog's Life, A (1920)"	"Comedy"	1920	24	3.66666666666667
3310	"Kid, The (1921)"	"Action"	1921	62	3.79032258064516
3311	"Man from Laramie, The (1955)"	"Western"	1955	33	3.78787878787879
3312	"McCullochs, The (1975)"	"Drama"	1975	1	1
3313	"Class Reunion (1982)"	"Comedy"	1982	20	2.25
3314	"Big Trees, The (1952)"	"Action|Drama"	1952	4	3.25
3315	"Happy Go Lovely (1951)"	"Musical"	1951	1	2
3316	"Reindeer Games (2000)"	"Action|Thriller"	2000	289	2.7681660899654
3317	"Wonder Boys (2000)"	"Comedy|Drama"	2000	496	3.94959677419355
3318	"Deterrence (1998)"	"Thriller"	1998	48	3.47916666666667
3319	"Judy Berlin (1999)"	"Drama"	1999	28	3.10714285714286
3320	"Mifune (Mifunes sidste sang) (1999)"	"Comedy|Romance"	1999	45	3.51111111111111
3321	"Waiting Game, The (2000)"	"Comedy"	2000	1	2
3322	"3 Strikes (2000)"	"Comedy"	2000	4	2.75
3323	"Chain of Fools (2000)"	"Comedy|Crime"	2000	1	3
3324	"Drowning Mona (2000)"	"Comedy"	2000	190	2.76315789473684
3325	"Next Best Thing, The (2000)"	"Comedy|Drama"	2000	160	2.33125
3326	"What Planet Are You From? (2000)"	"Comedy|Sci-Fi"	2000	180	2.85555555555556
3327	"Beyond the Mat (2000)"	"Documentary"	2000	134	3.52985074626866
3328	"Ghost Dog: The Way of the Samurai (1999)"	"Crime|Drama"	1999	314	3.84394904458599
3329	"Year My Voice Broke, The (1987)"	"Drama"	1987	27	3.81481481481481
3330	"Splendor in the Grass (1961)"	"Drama"	1961	108	3.75925925925926
3331	"My Tutor (1983)"	"Drama"	1983	35	2.31428571428571
3332	"Legend of Lobo, The (1962)"	"Adventure|Children's"	1962	0	0
3333	"Killing of Sister George, The (1968)"	"Drama"	1968	16	3.5
3334	"Key Largo (1948)"	"Crime|Drama|Film-Noir|Thriller"	1948	461	4.0824295010846
3335	"Jail Bait (1954)"	"Crime|Drama"	1954	12	2.66666666666667
3336	"It Happened Here (1961)"	"Drama"	1961	2	3
3337	"I'll Never Forget What's 'is Name (1967)"	"Comedy|Drama"	1967	2	3.5
3338	"For All Mankind (1989)"	"Documentary"	1989	27	4.44444444444444
3339	"Cross of Iron (1977)"	"War"	1977	43	3.74418604651163
3340	"Bride of the Monster (1956)"	"Horror|Sci-Fi"	1956	71	2.80281690140845
3341	"Born Yesterday (1950)"	"Comedy"	1950	177	4.03954802259887
3342	"Birdy (1984)"	"Drama|War"	1984	223	3.85650224215247
3343	"And God Created Woman (1988)"	"Comedy|Drama|Romance"	1988	40	2.375
3344	"Blood Feast (1963)"	"Horror"	1963	20	2.6
3345	"Charlie, the Lonesome Cougar (1967)"	"Adventure|Children's"	1967	23	3.1304347826087
3346	"Color Me Blood Red (1965)"	"Horror"	1965	5	2.8
3347	"Never Cry Wolf (1983)"	"Drama"	1983	212	3.9811320754717
3348	"Night Visitor, The (1970)"	"Crime|Thriller"	1970	0	0
3349	"Perils of Pauline, The (1947)"	"Comedy"	1947	25	3.4
3350	"Raisin in the Sun, A (1961)"	"Drama"	1961	143	3.97202797202797
3351	"Two Thousand Maniacs! (1964)"	"Horror"	1964	15	3.26666666666667
3352	"Brown's Requiem (1998)"	"Drama"	1998	3	2.66666666666667
3353	"Closer You Get, The (2000)"	"Comedy|Romance"	2000	2	4
3354	"Mission to Mars (2000)"	"Sci-Fi"	2000	793	2.59520807061791
3355	"Ninth Gate, The (2000)"	"Thriller"	2000	298	2.8758389261745
3356	"Condo Painting (2000)"	"Documentary"	2000	0	0
3357	"East-West (Est-ouest) (1999)"	"Drama|Romance"	1999	103	3.76699029126214
3358	"Defending Your Life (1991)"	"Comedy|Romance"	1991	446	3.68161434977578
3359	"Breaking Away (1979)"	"Drama"	1979	520	4.08076923076923
3360	"Hoosiers (1986)"	"Drama"	1986	590	3.91864406779661
3361	"Bull Durham (1988)"	"Comedy"	1988	1095	3.83744292237443
3362	"Dog Day Afternoon (1975)"	"Comedy|Crime|Drama"	1975	765	3.96993464052288
3363	"American Graffiti (1973)"	"Comedy|Drama"	1973	990	4.02626262626263
3364	"Asphalt Jungle, The (1950)"	"Crime|Film-Noir"	1950	151	3.92715231788079
3365	"Searchers, The (1956)"	"Western"	1956	245	4.08571428571429
3366	"Where Eagles Dare (1969)"	"Action|Adventure|War"	1969	265	3.81132075471698
3367	"Devil's Brigade, The (1968)"	"War"	1968	43	3.37209302325581
3368	"Big Country, The (1958)"	"Romance|Western"	1958	63	3.65079365079365
3369	"Any Number Can Win (Mélodie en sous-sol ) (1963)"	"Crime"	1963	0	0
3370	"Betrayed (1988)"	"Drama|Thriller"	1988	86	3.43023255813953
3371	"Bound for Glory (1976)"	"Drama"	1976	48	3.70833333333333
3372	"Bridge at Remagen, The (1969)"	"Action|War"	1969	56	3.55357142857143
